Jaar_Maand,Product,Label_Naam,Beginstand,Jaarpremie_Beginstand,Eindstand,Jaarpremie_Eindstand,NewBusiness,Jaarpremie_NewBusiness,Royementen,Geroyeerde_Jaarpremie,Prolongaties,Jaarpremie_voor_Prolongatie,Jaarpremie_na_Prolongatie,Mutaties,Jaarpremie_voor_Mutatie,Jaarpremie_na_Mutatie,Gemiddelde_Jaarpremie_Beginstand,Gemiddelde_Jaarpremie_Eindstand,Jaarpremie_Prolongatie,Gemiddelde_Jaarpremie_voor_Prolongatie,Gemiddelde_Jaarpremie_na_Prolongatie,CBS_Autoverkopen_Totaal,CPI_Verzekeringen_Vervoer,Jaarmutatie_CPI_Verzekeringen_Vervoer,CPI_Nieuwe_Autos,Jaarmutatie_CPI_Nieuwe_Autos,CPI_Tweedehands_Autos,Jaarmutatie_CPI_Tweedehands_Autos,CPI_Onderhoud_en_Reparatie_Privevoertuigen,Jaarmutatie_CPI_Onderhoud_en_Reparatie_Privevoertuigen,CPI_Brandstoffen,Jaarmutatie_CPI_Brandstoffen,Datum,Year,Maand,Kwartaal,Is_Year_Start,Sin_Maand,Cos_Maand,Royementen_lag1,Royementen_lag2,Royementen_lag3,Royementen_lag6,Royementen_lag12,NewBusiness_lag1,NewBusiness_lag2,NewBusiness_lag3,NewBusiness_lag6,NewBusiness_lag12,Prolongaties_lag1,Prolongaties_lag2,Prolongaties_lag3,Prolongaties_lag6,Prolongaties_lag12,Royementen_roll_mean6,Royementen_roll_std3,NewBusiness_roll_mean6,NewBusiness_roll_std3,Prolongaties_roll_mean6,Prolongaties_roll_std3,Royementen_diff1,Royementen_pct_change1,NewBusiness_diff1,NewBusiness_pct_change1,Prolongaties_diff1,Prolongaties_pct_change1,CPI_Maintenance_vs_Insurance,CPI_Used_vs_New_Car_Trend,Total_Auto_Inflation_Index,Premium_vs_New_Car_Price_Index,CPI_Brandstoffen_Lag3,Insurance_Price_Shock,Prolongatie_Pct_Increase,Avg_Premium_Per_New_Policy,New_vs_Existing_Premium_Gap,Avg_Premium_Churned_Policy,Avg_Mutation_Premium_Impact,Portfolio_Yield_Trend,New_Business_Risk_Premium_Ratio,Royementen_acceleration,NewBusiness_acceleration,Prolongaties_acceleration,Premium_Market_Density,Portfolio_Value_Growth_Ratio,Months_Since_Year_Start,Retention_Rate,Market_Capture_Index,Label_Historical_Avg_Royementen
202204,Auto Particulier,Emil Frey Polis,1851,945786.25,1840,943601.9,22,12223.39,31,15111.31,159,78066.95,84460.51,50,30550.48,26300.28,510.959616,512.827119,6393.56,490.987106,531.198176,235136,114.64,-7.3,125.04,5.2,112.28,10.4,118.58,7.2,141.45,24.8,2022-04-01,2022,4,2,0,0.8660254037844387,-0.49999999999999983,30.0,27.0,38.0,35.0,40.0,27.0,32.0,20.0,21.0,29.0,150.0,119.0,135.0,149.0,151.0,33.0,5.6862407030773285,22.5,6.027713773341708,136.0,15.502687938978012,1.0,0.03333333333333344,-5.0,-0.18518518518518523,9.0,0.06000000000000005,14.5,5.2,8.233333333333333,-12.5,24.9,0,0.08189842180333673,555.6086363636364,1.0873826795024764,487.4616129032258,-85.00400000000002,1.0036548935405496,1.0873826795024764,-2.0,0.0,-22.0,0.05198434097713663,0.9976904400967977,3,0.9832522960561858,9.356287425149701e-05,31.847457627118644
202205,Auto Particulier,Emil Frey Polis,1840,943601.9,1834,942800.31,20,14036.21,24,13667.81,157,82206.5,82634.12,42,23217.15,23315.55,512.827119,514.06778,427.62,523.60828,526.331974,237115,114.73,-6.8,126.17,6.7,113.52,11.6,119.25,5.4,146.51,27.3,2022-05-01,2022,5,2,0,0.49999999999999994,-0.8660254037844387,31.0,30.0,27.0,38.0,33.0,22.0,27.0,32.0,21.0,31.0,159.0,150.0,119.0,152.0,154.0,32.333333333333336,2.0816659994661384,22.666666666666668,5.000000000000001,137.66666666666666,20.984120980716217,-7.0,-0.22580645161290325,-2.0,-0.09090909090909094,-2.0,-0.012578616352201255,12.2,4.8999999999999995,8.633333333333335,-13.5,24.0,0,0.005201778448176153,701.8104999999999,1.3685128457490952,569.4920833333333,2.342857142857091,1.0024192577850002,1.3685128457490952,-8.0,3.0,-11.0,0.05919579107184277,0.999150499802936,4,0.9869565217391304,8.434725765978534e-05,31.847457627118644
202206,Auto Particulier,Emil Frey Polis,1834,942800.31,1830,943851.01,32,16768.84,35,17415.71,150,73318.71,75678.7,83,43707.71,43634.3,514.06778,515.765579,2359.99,488.7914,504.524666,252449,115.34,-6.3,127.08,7.3,113.67,12.1,120.84,6.5,157.17,34.8,2022-06-01,2022,6,2,0,1.2246467991473532e-16,-1.0,24.0,31.0,30.0,30.0,33.0,20.0,22.0,27.0,14.0,24.0,157.0,159.0,150.0,111.0,168.0,30.0,3.7859388972001855,22.5,3.6055512754639905,138.5,4.725815626252743,11.0,0.45833333333333326,12.0,0.6000000000000001,-7.0,-0.04458598726114649,12.8,4.8,11.666666666666666,-13.6,36.5,0,0.032188100418024224,524.02625,1.0193719007248423,497.59171428571426,-0.8844578313252556,1.0033026753787215,1.0193719007248423,18.0,14.0,-5.0,0.06642466399153889,1.001114445963642,5,0.9809160305343512,0.00012675827592899952,31.847457627118644
202207,Auto Particulier,Emil Frey Polis,1830,943851.01,1824,938553.45,31,17674.89,38,22265.67,136,68890.81,68984.6,76,39841.23,38843.38,515.765579,514.557812,93.79,506.550073,507.239705,236272,113.73,-7.6,127.44,6.9,114.29,11.9,121.25,5.8,148.25,24.6,2022-07-01,2022,7,3,0,-0.4999999999999998,-0.8660254037844388,35.0,24.0,31.0,38.0,35.0,32.0,20.0,22.0,20.0,24.0,150.0,157.0,159.0,135.0,152.0,30.833333333333332,5.567764362830024,25.5,6.429100507328637,145.0,4.725815626252743,3.0,0.08571428571428563,-1.0,-0.03125,-14.0,-0.09333333333333338,13.399999999999999,5.0,7.600000000000001,-14.5,24.8,0,0.001361429775611711,570.1577419354838,1.105459078988836,585.9386842105263,-13.129605263157972,0.9976583024358824,1.105459078988836,-8.0,-13.0,-7.0,0.07480738301618474,0.9943872921214546,6,0.9792349726775956,0.00013120471321189137,31.847457627118644
202208,Auto Particulier,Emil Frey Polis,1824,938553.45,1823,940297.28,20,12646.21,20,11204.28,109,58687.81,59174.42,46,28665.55,28480.84,514.557812,515.796642,486.61,538.420275,542.884587,222048,113.71,-7.6,127.8,7.0,116.4,11.7,121.31,5.5,139.12,16.7,2022-08-01,2022,8,3,0,-0.8660254037844384,-0.5000000000000004,38.0,35.0,24.0,27.0,34.0,31.0,32.0,20.0,32.0,16.0,136.0,150.0,157.0,119.0,110.0,30.833333333333332,7.3711147958319945,27.333333333333332,6.6583281184793925,145.16666666666666,10.692676621563683,-18.0,-0.4736842105263158,-11.0,-0.3548387096774194,-27.0,-0.19852941176470584,13.1,4.699999999999999,4.866666666666666,-14.6,27.3,0,0.008291500398464269,632.3104999999999,1.2288424842726904,560.214,-4.0154347826086765,1.0024075623207136,1.2288424842726904,-21.0,-10.0,-13.0,0.05695259583513474,1.0018579975386592,7,0.9890350877192983,9.007061536244416e-05,31.847457627118644
202209,Auto Particulier,Emil Frey Polis,1823,940297.28,1810,934196.36,21,14628.04,35,21458.65,141,75572.8,76471.23,46,28674.05,27385.25,515.796642,516.130585,898.43,535.977304,542.349148,235849,113.71,-7.4,128.56,7.5,116.9,11.7,121.55,5.3,134.26,11.4,2022-09-01,2022,9,3,0,-1.0,-1.8369701987210297e-16,20.0,38.0,35.0,30.0,32.0,20.0,31.0,32.0,27.0,15.0,109.0,136.0,150.0,150.0,152.0,29.666666666666668,9.643650760992955,25.333333333333332,6.6583281184793925,143.5,20.84066537645414,15.0,0.75,1.0,0.050000000000000044,32.0,0.29357798165137616,12.7,4.199999999999999,3.0999999999999996,-14.9,34.8,0,0.011888271970867725,696.5733333333334,1.3504805510799223,613.1042857142858,-28.01739130434781,1.0006474315123595,1.3504805510799223,33.0,12.0,59.0,0.06202290448549708,0.9935117115302088,8,0.9808008776741635,8.904002136960513e-05,31.847457627118644
202210,Auto Particulier,Emil Frey Polis,1810,934196.36,1810,933824.13,27,12690.94,26,12083.17,130,62746.31,63959.33,68,33771.78,32243.37,516.130585,515.924933,1213.02,482.663923,491.994846,239258,114.53,-6.0,129.07,8.0,117.37,10.0,121.66,5.2,136.75,7.5,2022-10-01,2022,10,4,0,-0.8660254037844386,0.5000000000000001,35.0,20.0,38.0,31.0,35.0,21.0,20.0,31.0,22.0,21.0,141.0,109.0,136.0,159.0,149.0,30.5,9.643650760992955,24.333333333333332,6.082762530298219,142.0,17.214335111567166,-9.0,-0.2571428571428571,6.0,0.2857142857142858,-11.0,-0.07801418439716312,11.2,2.0,2.233333333333333,-14.0,24.6,0,0.019332132837771798,470.0348148148148,0.9106897139506174,464.7373076923077,-22.47661764705882,0.9996015504487106,0.9106897139506174,-24.0,5.0,-43.0,0.05304290765617033,0.9996015505776538,9,0.9856353591160221,0.00011284889115515469,31.847457627118644
202211,Auto Particulier,Emil Frey Polis,1810,933824.13,1825,944901.03,48,26276.25,31,16284.51,139,71029.88,70965.21,74,37715.52,39706.03,515.924933,517.753989,-64.67,511.00633,510.541079,241480,115.56,-5.2,129.59,8.3,116.83,8.3,121.54,4.7,130.26,-0.6,2022-11-01,2022,11,4,0,-0.5000000000000004,0.8660254037844384,26.0,35.0,20.0,24.0,38.0,27.0,21.0,20.0,20.0,21.0,130.0,141.0,109.0,157.0,152.0,29.666666666666668,7.54983443527075,25.166666666666668,3.785938897200182,137.16666666666666,16.25833119767629,5.0,0.1923076923076923,21.0,0.7777777777777777,9.0,0.0692307692307692,9.9,0.0,-0.36666666666666653,-13.5,16.7,0,-0.0009104619070171571,547.421875,1.0610494666672758,525.3067741935484,26.898783783783813,1.0035451979212644,1.0610494666672758,14.0,15.0,20.0,0.10881335928441278,1.0118618695363977,10,0.9828729281767956,0.00019877422560874607,31.847457627118644
202212,Auto Particulier,Emil Frey Polis,1825,944901.03,1821,943754.92,27,14176.16,29,13924.13,96,51851.72,52073.95,65,34933.92,34484.39,517.753989,518.2619,222.23,540.122083,542.436979,234429,114.84,-2.7,129.89,8.4,117.12,7.8,123.56,6.1,119.64,-7.0,2022-12-01,2022,12,4,0,-2.4492935982947064e-16,1.0,31.0,26.0,35.0,35.0,30.0,48.0,27.0,21.0,32.0,14.0,139.0,130.0,141.0,150.0,111.0,30.833333333333332,4.509249752822894,29.833333333333332,14.177446878757825,134.16666666666666,5.859465277082399,-2.0,-0.06451612903225812,-21.0,-0.4375,-43.0,-0.3093525179856115,8.8,-0.6000000000000005,-1.2000000000000002,-11.100000000000001,11.4,0,0.004285875184082633,525.042962962963,1.0140780643275022,480.1424137931034,-6.915846153846136,1.0009809890619692,1.0140780643275022,-7.0,-42.0,-52.0,0.06047101681106006,0.9987870581535931,11,0.9841095890410959,0.0001151734640338866,31.847457627118644
202301,Auto Particulier,Emil Frey Polis,1821,943754.92,1825,944913.91,42,19734.56,36,17555.02,126,61457.32,60827.03,79,40852.51,42763.12,518.2619,517.761046,-630.29,487.756507,482.754206,261993,116.79,-0.3,132.94,7.5,119.87,8.7,125.75,8.0,123.77,-5.6,2023-01-01,2023,1,1,1,0.49999999999999994,0.8660254037844387,29.0,31.0,26.0,38.0,38.0,27.0,48.0,27.0,31.0,20.0,96.0,139.0,130.0,136.0,135.0,29.833333333333332,2.5166114784235836,29.0,12.12435565298214,125.16666666666667,22.678918257565424,7.0,0.24137931034482762,15.0,0.5555555555555556,30.0,0.3125,8.3,1.1999999999999993,0.7000000000000002,-7.8,7.5,0,-0.010255735199647509,469.8704761904762,0.9066274719219689,487.63944444444445,24.184936708860768,0.9990335890020084,0.9066274719219689,9.0,36.0,73.0,0.07532476058520648,1.0012280624719816,0,0.9802306425041186,0.0001603096265930769,31.847457627118644
202302,Auto Particulier,Emil Frey Polis,1825,944913.91,1830,947530.07,32,17561.59,27,15229.95,123,58100.01,57682.94,67,33243.21,33944.8,517.761046,517.775994,-417.07,472.357804,468.966991,243049,116.78,-0.2,133.07,7.4,120.11,8.3,127.22,8.4,122.65,-9.4,2023-02-01,2023,2,1,0,0.8660254037844386,0.5000000000000001,36.0,29.0,31.0,20.0,27.0,42.0,27.0,48.0,20.0,32.0,126.0,96.0,139.0,109.0,119.0,29.5,3.605551275463989,30.833333333333332,10.816653826391969,123.5,22.05296654269748,-9.0,-0.25,-10.0,-0.23809523809523814,-3.0,-0.023809523809523836,8.6,0.9000000000000004,-0.39999999999999997,-7.6000000000000005,-0.6,0,-0.007178484134512164,548.7996875,1.059947811330712,564.0722222222222,10.47149253731349,1.0000288704608342,1.059947811330712,-16.0,-25.0,-33.0,0.07225534768709191,1.0027686755082268,1,0.9852054794520548,0.00013166069393414498,31.847457627118644
202303,Auto Particulier,Emil Frey Polis,1830,947530.07,1842,960840.43,41,25837.86,29,14457.27,136,73485.26,75284.82,63,33088.97,33759.44,517.775994,521.628897,1799.56,540.332794,553.564852,283018,115.78,0.1,133.43,7.2,120.46,8.2,127.77,8.5,121.69,-20.8,2023-03-01,2023,3,1,0,1.0,6.123233995736766e-17,27.0,36.0,29.0,35.0,30.0,32.0,42.0,27.0,21.0,27.0,123.0,126.0,96.0,141.0,150.0,30.666666666666668,4.725815626252609,32.833333333333336,7.637626158259733,125.83333333333333,16.522711641858336,2.0,0.07407407407407418,9.0,0.28125,13.0,0.10569105691056913,8.4,0.9999999999999991,-4.066666666666667,-7.1000000000000005,-7.0,0,0.024488720595123636,630.1917073170732,1.2171126406394832,498.52655172413796,10.642380952380972,1.0074412546055584,1.2171126406394832,11.0,19.0,16.0,0.09129405196842603,1.0140474275396876,2,0.9841530054644809,0.00014486711092580684,31.847457627118644
202304,Auto Particulier,Emil Frey Polis,1842,960840.43,1842,970820.55,35,25560.35,34,18962.26,120,59267.94,62603.06,61,35753.42,36145.27,521.628897,527.046986,3335.12,493.8995,521.692166,245695,117.11,2.2,134.21,7.3,120.75,7.5,129.16,8.9,123.51,-12.7,2023-04-01,2023,4,2,0,0.8660254037844387,-0.49999999999999983,29.0,27.0,36.0,26.0,31.0,41.0,32.0,42.0,27.0,22.0,136.0,123.0,126.0,130.0,159.0,29.666666666666668,4.725815626252609,36.166666666666664,5.507570547286102,125.0,6.806859285554117,5.0,0.17241379310344818,-6.0,-0.14634146341463417,-16.0,-0.11764705882352944,6.7,0.20000000000000018,-0.5333333333333329,-5.1,-5.6,0,0.05627190686904249,730.2957142857142,1.4000292516112545,557.7135294117646,6.423770491803255,1.0103868651279875,1.4000292516112545,3.0,-15.0,-29.0,0.10403284560125359,1.0103868651738561,3,0.9815418023887079,0.0001424530413724333,31.847457627118644
202305,Auto Particulier,Emil Frey Polis,1842,970820.55,1839,974539.97,36,20593.74,36,18410.71,127,67075.17,68623.63,61,34425.62,36035.64,527.046986,529.929293,1548.46,528.150944,540.343543,261143,118.12,3.0,134.28,6.4,121.33,6.9,130.35,9.3,119.63,-18.3,2023-05-01,2023,5,2,0,0.49999999999999994,-0.8660254037844387,34.0,29.0,27.0,31.0,24.0,35.0,41.0,32.0,48.0,20.0,120.0,136.0,123.0,139.0,157.0,31.0,3.6055512754639905,37.5,4.582575694955841,123.33333333333333,8.504900548115437,2.0,0.05882352941176472,1.0,0.02857142857142847,7.0,0.05833333333333335,6.300000000000001,0.5,-2.0,-3.4000000000000004,-9.4,0,0.023085442795001576,572.0483333333334,1.0853839382990675,511.4086111111111,26.393770491803227,1.0054687856615503,1.0853839382990675,-3.0,7.0,23.0,0.0788600115645451,1.0038312126788003,4,0.9804560260586319,0.00013785550445541333,31.847457627118644
202306,Auto Particulier,Emil Frey Polis,1839,974539.97,1849,983751.94,38,21257.73,27,15313.18,146,73684.4,76638.15,47,27683.09,28414.7,529.929293,532.045397,2953.75,504.687671,524.918835,283218,119.19,3.3,133.91,5.4,121.62,7.0,130.45,8.0,120.73,-23.2,2023-06-01,2023,6,2,0,1.2246467991473532e-16,-1.0,36.0,34.0,29.0,29.0,35.0,36.0,35.0,41.0,27.0,32.0,127.0,120.0,136.0,96.0,150.0,31.833333333333332,3.6055512754639905,35.5,3.21455025366432,121.33333333333333,8.020806277010703,-9.0,-0.25,2.0,0.05555555555555558,19.0,0.14960629921259838,4.7,1.5999999999999996,-3.9666666666666663,-2.1000000000000005,-20.8,0,0.040086504063275186,559.4139473684211,1.055638846083606,567.1548148148148,15.56617021276597,1.0039931817847252,1.055638846083606,-11.0,1.0,12.0,0.07505783530707794,1.0094526343542378,5,0.9853181076672104,0.00013417226306237598,31.847457627118644
202307,Auto Particulier,Emil Frey Polis,1849,983751.94,1868,998676.6,48,28765.73,25,16612.03,136,66346.23,70513.57,56,33598.24,35240.15,532.045397,534.623447,4167.34,487.839926,518.482132,262600,118.23,4.0,134.27,5.4,121.97,6.7,132.28,9.1,131.84,-11.1,2023-07-01,2023,7,3,0,-0.4999999999999998,-0.8660254037844388,27.0,36.0,34.0,36.0,38.0,38.0,36.0,35.0,42.0,31.0,146.0,127.0,120.0,126.0,136.0,31.5,4.7258156262526105,37.333333333333336,1.527525231651951,129.66666666666666,13.453624047073745,-2.0,-0.07407407407407407,10.0,0.26315789473684204,-10.0,-0.06849315068493156,5.1,1.2999999999999998,0.6666666666666666,-1.4000000000000004,-12.7,0,0.06281200906215778,599.2860416666666,1.1263814047557048,664.4812,29.31982142857149,1.0048455451631322,1.1263814047557048,7.0,8.0,-29.0,0.10954200304645849,1.0151711619496273,6,0.9864791779340184,0.00018278750952018278,31.847457627118644
