Jaar_Maand,Product,Label_Naam,Beginstand,Jaarpremie_Beginstand,Eindstand,Jaarpremie_Eindstand,NewBusiness,Jaarpremie_NewBusiness,Royementen,Geroyeerde_Jaarpremie,Prolongaties,Jaarpremie_voor_Prolongatie,Jaarpremie_na_Prolongatie,Mutaties,Jaarpremie_voor_Mutatie,Jaarpremie_na_Mutatie,Gemiddelde_Jaarpremie_Beginstand,Gemiddelde_Jaarpremie_Eindstand,Jaarpremie_Prolongatie,Gemiddelde_Jaarpremie_voor_Prolongatie,Gemiddelde_Jaarpremie_na_Prolongatie
202406,Auto Particulier,Suzuki Polis,7648,4273958.46,7611,4288714.74,60,41826.43,84,47904.70,565,303028.76,327843.34,97,60226.27,63482.08,558.833480,563.488994,24814.58,536.334088,580.253699
202407,Auto Particulier,Suzuki Polis,7611,4288714.74,7598,4317951.55,70,49591.04,78,46350.96,548,299525.96,327152.66,79,47120.39,49404.00,563.488994,568.301072,27626.70,546.580218,596.993905
202408,Auto Particulier,Suzuki Polis,7598,4317951.55,7580,4340234.07,67,45731.27,78,45685.72,517,282755.83,307763.38,86,50267.02,51885.92,568.301072,572.590246,25007.55,546.916499,595.287001
202409,Auto Particulier,Suzuki Polis,7580,4340234.07,7577,4368738.02,59,37199.56,62,38657.53,588,325497.10,354182.06,31,25214.79,27914.91,572.590246,576.578859,28684.96,553.566496,602.350442
202410,Auto Particulier,Suzuki Polis,7577,4368738.02,7490,4347457.39,61,40822.52,143,92800.78,646,359916.53,397635.78,7593,4396425.41,4392224.42,576.578859,580.434898,37719.25,557.146331,615.535263
202411,Auto Particulier,Suzuki Polis,7490,4347457.39,7461,4367598.37,53,32272.68,82,49802.25,641,359817.83,398653.57,97,59905.57,58802.67,580.434898,585.390479,38835.74,561.338268,621.924446
202412,Auto Particulier,Suzuki Polis,7461,4367598.37,7423,4372237.29,38,24989.05,76,44806.68,448,247069.17,274365.67,97,62644.20,59804.25,585.390479,589.012163,27296.50,551.493683,612.423370
202501,Auto Particulier,Suzuki Polis,7423,4372237.29,7397,4402177.27,70,48623.44,96,62458.83,714,387011.52,430472.46,147,94452.76,95054.20,589.012163,595.130089,43460.94,542.032941,602.902605
202502,Auto Particulier,Suzuki Polis,7397,4402177.27,7360,4412118.74,46,30356.11,83,50302.95,560,308157.32,337857.92,110,72193.80,72381.51,595.130089,599.472654,29700.60,550.280928,603.317714
202503,Auto Particulier,Suzuki Polis,7360,4412118.74,7314,4421295.74,49,30501.32,95,58568.23,641,355182.75,394272.97,118,79276.89,77430.58,599.472654,604.497640,39090.22,554.107254,615.090436
202504,Auto Particulier,Suzuki Polis,7314,4421295.74,7210,4402630.43,6,4586.16,110,70963.78,587,346369.41,399509.31,140,94185.97,88758.38,604.497640,610.628353,53139.90,590.067137,680.595076
202505,Auto Particulier,Suzuki Polis,7210,4402630.43,7109,4387254.14,4,2177.04,105,63121.24,550,325990.59,375789.57,119,75511.49,71280.42,610.628353,617.140827,49798.98,592.710163,683.253763
202506,Auto Particulier,Suzuki Polis,7109,4387254.14,7003,4355915.99,1,498.38,107,72373.19,578,342278.24,385338.81,103,65882.66,63750.80,617.140827,622.007138,43060.57,592.176885,666.676141
202507,Auto Particulier,Suzuki Polis,7003,4355915.99,6902,4334568.34,3,2331.42,104,66785.45,569,341841.27,386919.41,105,65870.73,64274.65,622.007138,628.016276,45078.14,600.775518,679.998963
202508,Auto Particulier,Suzuki Polis,6902,4334568.34,6821,4321371.70,2,1191.06,83,52238.07,536,322709.75,364645.61,75,49427.77,45342.28,628.016276,633.539319,41935.86,602.070429,680.308973
202509,Auto Particulier,Suzuki Polis,6821,4321371.70,6728,4297519.92,3,2295.48,96,61794.57,557,334892.65,373367.14,75,55170.54,52343.36,633.539319,638.751474,38474.49,601.243536,670.318025
202510,Auto Particulier,Suzuki Polis,6728,4297519.92,6619,4264851.34,2,1074.72,111,72087.90,575,351008.47,391676.72,274,176164.64,173840.99,638.751474,644.334694,40668.25,610.449513,681.176904
202511,Auto Particulier,Suzuki Polis,6619,4264851.34,6531,4244579.01,1,230.04,89,61845.38,612,378235.05,421142.62,57,40404.54,39467.28,644.334694,649.912572,42907.57,618.031127,688.141535
202512,Auto Particulier,Suzuki Polis,6531,4244579.01,6428,4204362.10,2,1241.94,105,70725.80,417,249062.20,280373.99,53,32776.96,31082.57,649.912572,654.070021,31311.79,597.271462,672.359688
201004,Auto Particulier,Toyota Polis,103,46882.01,369,171068.24,267,126206.01,1,400.50,0,0.00,0.00,43,21144.40,19525.12,455.165145,463.599566,0.00,0.000000,0.000000
201005,Auto Particulier,Toyota Polis,369,171068.24,572,271415.03,203,97672.92,0,0.00,0,0.00,0.00,68,32821.25,35466.84,463.599566,474.501800,0.00,0.000000,0.000000
201006,Auto Particulier,Toyota Polis,572,271415.03,811,375764.69,239,101082.28,0,0.00,0,0.00,0.00,168,61165.55,64432.93,474.501800,463.335006,0.00,0.000000,0.000000
201007,Auto Particulier,Toyota Polis,811,375764.69,1042,475049.85,247,108983.69,15,6436.76,0,0.00,0.00,36,18264.67,16218.25,463.335006,455.901967,0.00,0.000000,0.000000
201008,Auto Particulier,Toyota Polis,1042,475049.85,1332,607477.86,290,132880.95,0,0.00,0,0.00,0.00,84,39217.41,38764.47,455.901967,456.064459,0.00,0.000000,0.000000
201009,Auto Particulier,Toyota Polis,1332,607477.86,1606,729323.53,274,119260.94,0,0.00,0,0.00,0.00,196,80212.40,83905.41,456.064459,454.124240,0.00,0.000000,0.000000
201010,Auto Particulier,Toyota Polis,1606,729323.53,1873,842845.56,289,123395.59,22,9156.44,0,0.00,0.00,28,12977.32,12260.20,454.124240,449.997629,0.00,0.000000,0.000000
201011,Auto Particulier,Toyota Polis,1873,842845.56,2083,936053.34,210,94305.77,0,0.00,0,0.00,0.00,40,19321.54,18719.34,449.997629,449.377503,0.00,0.000000,0.000000
201012,Auto Particulier,Toyota Polis,2083,936053.34,2253,1013213.01,169,77722.55,0,0.00,0,0.00,0.00,120,56643.22,56875.09,449.377503,449.717270,0.00,0.000000,0.000000
201101,Auto Particulier,Toyota Polis,2253,1013213.01,2586,1158485.38,369,162624.62,31,14105.54,0,0.00,0.00,59,26364.57,26115.59,449.717270,447.983518,0.00,0.000000,0.000000
201102,Auto Particulier,Toyota Polis,2586,1158485.38,3192,1456163.75,606,294651.75,0,0.00,0,0.00,0.00,174,77626.75,81492.55,447.983518,456.191651,0.00,0.000000,0.000000
201103,Auto Particulier,Toyota Polis,3192,1456163.75,3800,1741647.06,606,279631.76,0,0.00,89,40189.45,38689.53,353,151450.87,160306.23,456.191651,458.328173,-1499.92,451.566853,434.713820
201104,Auto Particulier,Toyota Polis,3800,1741647.06,4159,1905885.10,466,221453.82,67,32315.98,221,99542.87,96633.99,125,64954.21,62727.99,458.328173,458.255614,-2908.88,450.420226,437.257873
201105,Auto Particulier,Toyota Polis,4159,1905885.10,4622,2129392.82,463,224623.37,0,0.00,152,78226.44,77678.68,169,78918.75,79997.51,458.255614,460.708096,-547.76,514.647631,511.043947
201106,Auto Particulier,Toyota Polis,4622,2129392.82,5124,2365286.60,502,237161.94,0,0.00,199,87773.63,85419.23,292,125522.47,127992.45,460.708096,461.609406,-2354.40,441.073517,429.242361
201107,Auto Particulier,Toyota Polis,5124,2365286.60,5592,2589675.75,610,300942.59,106,59326.33,187,80049.63,78238.88,161,79156.10,74008.10,461.609406,463.103674,-1810.75,428.072887,418.389732
201108,Auto Particulier,Toyota Polis,5592,2589675.75,6100,2836242.46,506,249863.62,0,0.00,236,107201.26,103634.73,169,86420.75,86017.45,463.103674,464.957780,-3566.53,454.242627,439.130211
201109,Auto Particulier,Toyota Polis,6100,2836242.46,6612,3083965.52,511,245000.29,0,0.00,229,101245.98,99935.43,277,123138.02,126673.44,464.957780,466.419467,-1310.55,442.122183,436.399257
201110,Auto Particulier,Toyota Polis,6612,3083965.52,7025,3285173.80,562,276472.29,109,58308.23,236,100917.12,99566.26,151,73712.75,68175.23,466.419467,467.640398,-1350.86,427.614915,421.890932
201111,Auto Particulier,Toyota Polis,7025,3285173.80,7621,3565019.48,596,283350.31,0,0.00,170,74238.11,73986.35,184,96397.04,94457.59,467.640398,467.788935,-251.76,436.694764,435.213823
201112,Auto Particulier,Toyota Polis,7621,3565019.48,8042,3755092.52,421,190144.66,0,0.00,144,65202.62,63242.19,234,107500.11,109388.92,467.788935,466.935155,-1960.43,452.795972,439.181875
201201,Auto Particulier,Toyota Polis,8042,3755092.52,8576,4027575.35,627,295373.59,76,37403.94,305,129652.15,144461.05,355,163469.13,169688.68,466.935155,469.633319,14808.90,425.089016,473.642786
201202,Auto Particulier,Toyota Polis,8576,4027575.35,8727,4120833.77,227,98833.58,71,36588.56,491,236816.80,268435.26,1015,518281.22,518858.05,469.633319,472.193625,31618.46,482.315274,546.711323
201203,Auto Particulier,Toyota Polis,8727,4120833.77,8847,4188076.80,199,82538.27,72,37810.62,564,254560.69,287183.38,1069,518137.90,509477.54,472.193625,473.389487,32622.69,451.348741,509.190390
201204,Auto Particulier,Toyota Polis,8847,4188076.80,8910,4231183.32,159,65152.02,82,44508.87,578,260370.80,291875.81,1051,506247.49,501893.63,473.389487,474.880282,31505.01,450.468512,504.975449
201205,Auto Particulier,Toyota Polis,8910,4231183.32,8982,4282442.04,166,71988.62,86,50590.51,493,229618.96,259510.04,952,486514.19,488782.91,474.880282,476.780454,29891.08,465.758539,526.389533
201206,Auto Particulier,Toyota Polis,8982,4282442.04,9078,4351931.12,180,83493.49,74,43617.11,563,250063.49,284176.39,1016,507343.39,505674.77,476.780454,479.393161,34112.90,444.162504,504.753801
201207,Auto Particulier,Toyota Polis,9078,4351931.12,9100,4388911.38,138,61804.58,105,59456.60,664,301681.35,342770.99,1164,593078.79,591540.06,479.393161,482.297953,41089.64,454.339382,516.221370
201208,Auto Particulier,Toyota Polis,9100,4388911.38,9141,4439384.41,138,70531.71,91,54353.06,620,284869.80,322476.72,1064,563116.70,559957.74,482.297953,485.656318,37606.92,459.467419,520.123741
201209,Auto Particulier,Toyota Polis,9141,4439384.41,9197,4485336.70,146,65920.74,84,53936.95,609,277651.72,315911.44,1077,550068.45,547574.55,485.656318,487.695629,38259.72,455.914154,518.737996
201210,Auto Particulier,Toyota Polis,9197,4485336.70,9194,4508874.72,112,51525.67,108,58672.73,680,305869.00,342175.38,1073,531394.69,527736.60,487.695629,490.414914,36306.38,449.807352,503.199088
201211,Auto Particulier,Toyota Polis,9194,4508874.72,9195,4523326.05,102,45145.80,92,57101.38,640,290111.34,321980.37,1027,522100.09,518212.84,490.414914,491.933230,31869.03,453.298968,503.094328
201212,Auto Particulier,Toyota Polis,9195,4523326.05,9201,4536277.47,115,54531.89,101,60132.33,434,193403.11,215517.19,754,367703.88,367958.45,491.933230,493.020048,22114.08,445.629285,496.583387
201301,Auto Particulier,Toyota Polis,9201,4536277.47,9172,4488864.14,115,54916.59,133,86170.03,786,367502.80,364744.40,343,161308.78,152780.47,493.020048,489.409522,-2758.40,467.560814,464.051399
201302,Auto Particulier,Toyota Polis,9172,4488864.14,9186,4458980.59,117,51531.70,94,56069.51,647,317092.55,304182.50,280,136157.34,130247.29,489.409522,485.410471,-12910.05,490.096676,470.142967
201303,Auto Particulier,Toyota Polis,9186,4458980.59,9225,4461978.73,144,73835.75,102,59294.17,669,307914.45,299345.59,312,152458.66,150339.04,485.410471,483.683331,-8568.86,460.260762,447.452301
201304,Auto Particulier,Toyota Polis,9225,4461978.73,9224,4423337.70,115,47735.59,102,57358.68,662,310303.67,296828.50,310,140105.50,131149.98,483.683331,479.546584,-13475.17,468.736661,448.381419
201305,Auto Particulier,Toyota Polis,9224,4423337.70,9242,4400990.82,120,49131.95,97,47978.59,597,295560.78,283460.83,309,156739.44,147467.47,479.546584,476.194635,-12099.95,495.076683,474.808760
201306,Auto Particulier,Toyota Polis,9242,4400990.82,9306,4401030.24,159,69355.96,88,44399.10,672,330469.31,314708.92,322,156870.85,151351.42,476.194635,472.923945,-15760.39,491.769806,468.316845
201307,Auto Particulier,Toyota Polis,9306,4401030.24,9344,4385030.17,144,58713.16,95,54160.20,686,331255.73,318612.69,351,165549.37,163363.64,472.923945,469.288331,-12643.04,482.880072,464.449985
201308,Auto Particulier,Toyota Polis,9344,4385030.17,9384,4375982.36,136,63970.64,91,50041.35,654,321229.79,308100.43,317,162186.46,154177.88,469.288331,466.323780,-13129.36,491.177048,471.101574
201309,Auto Particulier,Toyota Polis,9384,4375982.36,9466,4375555.88,169,74582.55,84,56778.20,670,321734.49,308434.08,347,163680.20,158175.54,466.323780,462.239159,-13300.41,480.200731,460.349373
201310,Auto Particulier,Toyota Polis,9466,4375555.88,9553,4394498.30,181,81085.05,87,44762.97,702,337046.23,323434.48,316,153635.74,150948.50,462.239159,460.012383,-13611.75,480.122834,460.732877
201311,Auto Particulier,Toyota Polis,9553,4394498.30,9664,4425699.78,200,86951.44,83,39058.96,671,324611.98,312340.80,304,139352.20,137462.97,460.012383,457.957344,-12271.18,483.773442,465.485543
201312,Auto Particulier,Toyota Polis,9664,4425699.78,9763,4456564.67,187,90023.94,85,43472.69,487,233428.20,222892.29,189,95033.08,91519.93,457.957344,456.474922,-10535.91,479.318685,457.684373
201401,Auto Particulier,Toyota Polis,9763,4456564.67,9836,4465332.42,182,77535.79,100,51370.46,795,354857.86,342179.43,322,142767.15,142778.07,456.474922,453.978489,-12678.43,446.362088,430.414377
201402,Auto Particulier,Toyota Polis,9836,4465332.42,9859,4464160.00,143,62429.82,111,49797.48,655,297182.99,286667.68,284,132350.05,132574.48,453.978489,452.800486,-10515.31,453.714488,437.660580
201403,Auto Particulier,Toyota Polis,9859,4464160.00,9902,4464435.76,151,63310.87,104,50553.99,717,323067.20,315833.06,277,135942.32,131407.80,452.800486,450.862023,-7234.14,450.581868,440.492412
201404,Auto Particulier,Toyota Polis,9902,4464435.76,9975,4484617.47,170,67588.68,95,42672.66,685,301898.87,294829.54,293,127531.96,128582.05,450.862023,449.585711,-7069.33,440.728277,430.408087
201405,Auto Particulier,Toyota Polis,9975,4484617.47,10074,4519115.69,183,78625.75,80,35494.99,620,280308.54,272947.82,237,106828.43,106104.58,449.585711,448.591988,-7360.72,452.110548,440.238419
201406,Auto Particulier,Toyota Polis,10074,4519115.69,10169,4536360.70,172,70576.48,74,39534.00,722,321133.09,310135.72,310,139255.55,136670.79,448.591988,446.097030,-10997.37,444.782673,429.550858
201407,Auto Particulier,Toyota Polis,10169,4536360.70,10256,4555417.76,174,76780.08,80,39902.88,744,337768.62,326307.37,286,134175.88,130958.58,446.097030,444.170998,-11461.25,453.990080,438.585174
201408,Auto Particulier,Toyota Polis,10256,4555417.76,10340,4566119.63,170,73318.23,83,44735.79,708,330663.77,317601.64,1069,481505.45,477924.76,444.170998,441.597643,-13062.13,467.039223,448.589887
201409,Auto Particulier,Toyota Polis,10340,4566119.63,10449,4590513.34,204,86151.42,88,43666.05,730,331826.63,322785.43,1141,501084.96,495262.59,441.597643,439.325613,-9041.20,454.557027,442.171821
201410,Auto Particulier,Toyota Polis,10449,4590513.34,10583,4633217.18,233,105111.56,95,41590.94,786,358862.07,341531.85,1329,584175.90,582360.45,439.325613,437.798089,-17330.22,456.567519,434.518893
201411,Auto Particulier,Toyota Polis,10583,4633217.18,10714,4675874.01,226,99930.61,94,45343.81,748,338576.08,325837.44,1276,562171.03,563200.90,437.798089,436.426545,-12738.64,452.641818,435.611550
201412,Auto Particulier,Toyota Polis,10714,4675874.01,10847,4722012.70,222,96532.34,87,40762.13,608,275611.71,266847.29,1085,482470.85,482466.51,436.426545,435.328911,-8764.42,453.308733,438.893569
201501,Auto Particulier,Toyota Polis,10847,4722012.70,11006,4779847.77,287,124881.74,119,57439.72,876,374867.35,365197.24,1513,647205.33,650230.53,435.328911,434.294727,-9670.11,427.930764,416.891826
201502,Auto Particulier,Toyota Polis,11006,4779847.77,11134,4816315.81,221,91951.64,91,45841.96,709,310982.40,301147.52,1244,529415.06,528649.82,434.294727,432.577313,-9834.88,438.621156,424.749675
201503,Auto Particulier,Toyota Polis,11134,4816315.81,11269,4874316.89,226,96874.12,86,35186.64,793,344151.84,337273.22,1281,550325.19,555876.26,432.577313,432.542096,-6878.62,433.987187,425.313013
201504,Auto Particulier,Toyota Polis,11269,4874316.89,11380,4914485.90,203,90674.51,87,40353.58,771,318965.93,310973.33,1119,457433.02,458091.46,432.542096,431.852891,-7992.60,413.704189,403.337652
201505,Auto Particulier,Toyota Polis,11380,4914485.90,11450,4943264.74,175,87235.13,103,47150.47,715,310405.02,301224.04,998,433602.99,431414.99,431.852891,431.726178,-9180.98,434.132895,421.292363
201506,Auto Particulier,Toyota Polis,11450,4943264.74,11535,4975470.07,188,92301.51,95,43075.55,788,331467.12,321971.61,1093,455803.29,450226.17,431.726178,431.336807,-9495.51,420.643553,408.593413
201507,Auto Particulier,Toyota Polis,11535,4975470.07,11622,5010551.35,179,91265.69,85,48135.62,33,14864.49,15079.78,1074,480384.68,474535.47,431.336807,431.126428,215.29,450.439090,456.963030
201508,Auto Particulier,Toyota Polis,11622,5010551.35,11687,5047520.96,173,84520.35,101,49947.82,764,338647.43,346617.20,291,136778.75,134232.96,431.126428,431.891927,7969.77,443.255798,453.687434
201509,Auto Particulier,Toyota Polis,11687,5047520.96,11760,5090770.89,164,77595.56,89,40912.62,823,354243.72,361691.50,289,131593.75,131907.91,431.891927,432.888681,7447.78,430.429793,439.479343
201510,Auto Particulier,Toyota Polis,11760,5090770.89,11845,5134653.00,199,93331.72,97,41489.99,903,390872.39,397951.54,298,141736.43,134444.95,432.888681,433.486956,7079.15,432.859789,440.699379
201511,Auto Particulier,Toyota Polis,11845,5134653.00,11933,5187678.47,170,83016.52,78,34181.63,888,388096.23,393160.73,283,131000.21,131348.27,433.486956,434.733802,5064.50,437.045304,442.748569
201512,Auto Particulier,Toyota Polis,11933,5187678.47,12051,5259935.73,228,114629.91,105,50809.67,723,312890.19,320128.79,268,128938.10,130210.78,434.733802,436.472967,7238.60,432.766514,442.778409
201601,Auto Particulier,Toyota Polis,12051,5259935.73,12130,5309409.49,187,91319.33,96,42214.98,1033,436362.85,446776.86,348,167573.69,160438.98,436.472967,437.708943,10414.01,422.422894,432.504220
201602,Auto Particulier,Toyota Polis,12130,5309409.49,12205,5357866.42,181,87201.33,100,46337.45,832,349891.26,356509.97,296,139853.01,143513.22,437.708943,438.989464,6618.71,420.542379,428.497560
201603,Auto Particulier,Toyota Polis,12205,5357866.42,12262,5396387.20,172,85605.68,105,47454.68,888,377038.59,387313.66,307,146574.62,142585.91,438.989464,440.090295,10275.07,424.593006,436.164031
201604,Auto Particulier,Toyota Polis,12262,5396387.20,12333,5447868.81,169,87086.65,97,43340.40,850,355676.58,361508.42,258,111782.06,113764.79,440.090295,441.731031,5831.84,418.443035,425.304023
201605,Auto Particulier,Toyota Polis,12333,5447868.81,12396,5488507.08,167,82903.17,98,44743.92,801,351408.01,355859.57,256,118701.14,118576.70,441.731031,442.764365,4451.56,438.711622,444.269126
201606,Auto Particulier,Toyota Polis,12396,5488507.08,12490,5562206.15,182,99182.28,85,37214.12,888,371017.68,382573.89,281,139145.09,140034.68,442.764365,445.332758,11556.21,417.812702,430.826452
201607,Auto Particulier,Toyota Polis,12490,5562206.15,12564,5619739.66,186,99735.79,107,47324.09,901,393302.96,399602.09,314,154388.40,155510.33,445.332758,447.289052,6299.13,436.518268,443.509533
201608,Auto Particulier,Toyota Polis,12564,5619739.66,12604,5642406.80,148,72803.81,107,49290.71,846,381614.40,384892.07,225,112093.24,108538.26,447.289052,447.667946,3277.67,451.080851,454.955165
201609,Auto Particulier,Toyota Polis,12604,5642406.80,12679,5685928.42,168,92377.08,92,46938.29,900,399828.72,398411.42,285,138935.55,139384.03,447.667946,448.452434,-1417.30,444.254133,442.679355
